registro;timestamp;humedad_pct;humedad_raw;estado_suelo;temperatura_c;notas
1063;T+85:40:01;100;0;HUMEDO;31.44;
1064;T+85:45:01;100;0;HUMEDO;31.44;
1065;T+85:50:01;100;0;HUMEDO;31.50;
1066;T+85:55:01;100;0;HUMEDO;31.50;
1067;T+86:00:01;100;0;HUMEDO;31.56;
1068;T+86:05:01;100;0;HUMEDO;31.37;
1069;T+86:10:01;100;0;HUMEDO;31.50;
1070;T+86:15:01;100;0;HUMEDO;31.44;
1071;T+86:20:01;100;0;HUMEDO;31.37;
1072;T+86:25:01;100;0;HUMEDO;31.44;
1073;T+86:30:01;100;0;HUMEDO;31.31;
1074;T+86:35:01;100;0;HUMEDO;31.37;
1075;T+86:40:01;100;0;HUMEDO;31.37;
1076;T+86:45:01;100;0;HUMEDO;31.37;
1077;T+86:50:01;100;0;HUMEDO;31.25;
1078;T+86:55:01;100;0;HUMEDO;31.25;
1079;T+87:00:01;100;0;HUMEDO;31.12;
1080;T+87:05:01;100;0;HUMEDO;31.37;
1081;T+87:10:01;100;0;HUMEDO;31.12;
1082;T+87:15:01;100;0;HUMEDO;31.25;
1083;T+87:20:01;100;0;HUMEDO;31.19;
1084;T+87:25:01;100;0;HUMEDO;31.12;
1085;T+87:30:01;100;0;HUMEDO;31.25;
1086;T+87:35:01;100;0;HUMEDO;31.19;
1087;T+87:40:01;100;0;HUMEDO;31.00;
1088;T+87:45:01;100;0;HUMEDO;31.00;
1089;T+87:50:01;100;0;HUMEDO;31.06;
1090;T+87:55:01;100;0;HUMEDO;31.12;
1091;T+88:00:01;100;0;HUMEDO;31.12;
1092;T+88:05:01;100;0;HUMEDO;31.06;
1093;T+88:10:01;100;0;HUMEDO;31.12;
1094;T+88:15:01;100;0;HUMEDO;31.12;
1095;T+88:20:01;100;0;HUMEDO;31.00;
1096;T+88:25:01;100;0;HUMEDO;31.06;
1097;T+88:30:01;100;0;HUMEDO;30.94;
1098;T+88:35:01;100;0;HUMEDO;31.06;
1099;T+88:40:01;100;0;HUMEDO;31.06;
1100;T+88:45:01;100;0;HUMEDO;31.00;
1101;T+88:50:01;100;0;HUMEDO;31.12;
1102;T+88:55:01;100;0;HUMEDO;30.87;
1103;T+89:00:01;100;0;HUMEDO;30.87;
1104;T+89:05:01;100;0;HUMEDO;30.94;
1105;T+89:10:01;100;0;HUMEDO;30.75;
1106;T+89:15:01;100;0;HUMEDO;30.87;
1107;T+89:20:01;100;0;HUMEDO;31.00;
1108;T+89:25:01;100;0;HUMEDO;30.81;
1109;T+89:30:01;100;0;HUMEDO;30.87;
1110;T+89:35:01;100;0;HUMEDO;30.81;
1111;T+89:40:01;100;0;HUMEDO;30.87;
1112;T+89:45:01;100;0;HUMEDO;30.87;
1113;T+89:50:01;100;0;HUMEDO;30.94;
1114;T+89:55:01;100;0;HUMEDO;30.81;
1115;T+90:00:01;100;0;HUMEDO;30.81;
1116;T+90:05:01;100;0;HUMEDO;30.69;
1117;T+90:10:01;100;0;HUMEDO;30.87;
1118;T+90:15:01;100;0;HUMEDO;30.75;
1119;T+90:20:01;100;0;HUMEDO;30.81;
1120;T+90:25:01;100;0;HUMEDO;30.69;
1121;T+90:30:01;100;0;HUMEDO;30.62;
1122;T+90:35:01;100;0;HUMEDO;30.75;
1123;T+90:40:01;100;0;HUMEDO;30.62;
1124;T+90:45:01;100;0;HUMEDO;30.56;
1125;T+90:50:01;100;0;HUMEDO;30.69;
1126;T+90:55:01;100;0;HUMEDO;30.62;
1127;T+91:00:01;100;0;HUMEDO;30.69;
1128;T+91:05:01;100;0;HUMEDO;30.62;
1129;T+91:10:01;100;0;HUMEDO;30.69;
1130;T+91:15:01;100;0;HUMEDO;30.69;
1131;T+91:20:01;100;0;HUMEDO;30.56;
1132;T+91:25:01;100;0;HUMEDO;30.50;
1133;T+91:30:01;100;0;HUMEDO;30.56;
1134;T+91:35:01;100;0;HUMEDO;30.56;
1135;T+91:40:01;100;0;HUMEDO;30.56;
1136;T+91:45:01;100;0;HUMEDO;30.62;
1137;T+91:50:01;100;0;HUMEDO;30.62;
1138;T+91:55:01;100;0;HUMEDO;30.62;
1139;T+92:00:01;100;0;HUMEDO;30.56;
1140;T+92:05:01;100;0;HUMEDO;30.56;
1141;T+92:10:01;100;0;HUMEDO;30.56;
1142;T+92:15:01;100;0;HUMEDO;30.62;
1143;T+92:20:01;100;0;HUMEDO;30.62;
1144;T+92:25:01;100;0;HUMEDO;30.62;
1145;T+92:30:01;100;0;HUMEDO;30.44;
1146;T+92:35:01;100;0;HUMEDO;30.50;
1147;T+92:40:01;100;0;HUMEDO;30.50;
1148;T+92:45:01;100;0;HUMEDO;30.50;
1149;T+92:50:01;100;0;HUMEDO;30.56;
1150;T+92:55:01;100;0;HUMEDO;30.44;
1151;T+93:00:01;100;0;HUMEDO;30.44;
1152;T+93:05:01;100;0;HUMEDO;30.37;
1153;T+93:10:01;100;0;HUMEDO;30.50;
1154;T+93:15:01;100;0;HUMEDO;30.44;
1155;T+93:20:01;100;0;HUMEDO;30.44;
1156;T+93:25:01;100;0;HUMEDO;30.44;
1157;T+93:30:01;100;0;HUMEDO;30.50;
1158;T+93:35:01;100;0;HUMEDO;30.50;
1159;T+93:40:01;100;0;HUMEDO;30.44;
1160;T+93:45:01;100;0;HUMEDO;30.44;
1161;T+93:50:01;100;0;HUMEDO;30.50;
1162;T+93:55:01;100;0;HUMEDO;30.56;
1163;T+94:00:01;100;0;HUMEDO;30.50;
1164;T+94:05:01;100;0;HUMEDO;30.56;
1165;T+94:10:01;100;0;HUMEDO;30.56;
1166;T+94:15:01;100;0;HUMEDO;30.62;
1167;T+94:20:01;100;0;HUMEDO;30.56;
1168;T+94:25:01;100;0;HUMEDO;30.50;
1169;T+94:30:01;100;0;HUMEDO;30.56;
1170;T+94:35:01;100;0;HUMEDO;30.62;
1171;T+94:40:01;100;0;HUMEDO;30.44;
1172;T+94:45:01;100;0;HUMEDO;30.50;
1173;T+94:50:01;100;0;HUMEDO;30.69;
1174;T+94:55:01;100;0;HUMEDO;30.62;
1175;T+95:00:01;100;0;HUMEDO;30.75;
1176;T+95:05:01;100;0;HUMEDO;30.62;
1177;T+95:10:01;100;0;HUMEDO;30.69;
1178;T+95:15:01;100;0;HUMEDO;30.62;
1179;T+95:20:01;100;0;HUMEDO;30.62;
1180;T+95:25:01;100;0;HUMEDO;30.62;
1181;T+95:30:01;100;0;HUMEDO;30.62;
1182;T+95:35:01;100;0;HUMEDO;30.56;
1183;T+95:40:01;100;0;HUMEDO;30.62;
1184;T+95:45:01;100;0;HUMEDO;30.56;
1185;T+95:50:01;100;0;HUMEDO;30.69;
1186;T+95:55:01;100;0;HUMEDO;30.62;
1187;T+96:00:01;100;0;HUMEDO;30.75;
1188;T+96:05:01;100;0;HUMEDO;30.69;
1189;T+96:10:01;100;0;HUMEDO;30.69;
1190;T+96:15:01;100;0;HUMEDO;30.75;
1191;T+96:20:01;100;0;HUMEDO;30.75;
1192;T+96:25:01;100;0;HUMEDO;30.81;
1193;T+96:30:01;100;0;HUMEDO;30.81;
1194;T+96:35:01;100;0;HUMEDO;30.81;
1195;T+96:40:01;100;0;HUMEDO;30.87;
1196;T+96:45:01;100;0;HUMEDO;30.87;
1197;T+96:50:01;100;0;HUMEDO;30.75;
1198;T+96:55:01;100;0;HUMEDO;30.87;
1199;T+97:00:01;100;0;HUMEDO;30.94;
1200;T+97:05:01;100;0;HUMEDO;30.87;
1201;T+97:10:01;100;0;HUMEDO;30.87;
1202;T+97:15:01;100;0;HUMEDO;30.94;
1203;T+97:20:01;100;0;HUMEDO;30.94;
1204;T+97:25:01;100;0;HUMEDO;31.00;
1205;T+97:30:01;100;0;HUMEDO;31.06;
1206;T+97:35:01;100;0;HUMEDO;30.94;
1207;T+97:40:01;100;0;HUMEDO;31.06;
1208;T+97:45:01;100;0;HUMEDO;31.12;
1209;T+97:50:01;100;0;HUMEDO;31.19;
1210;T+97:55:01;100;0;HUMEDO;31.19;
1211;T+98:00:01;100;0;HUMEDO;31.06;
1212;T+98:05:01;100;0;HUMEDO;31.12;
1213;T+98:10:01;100;0;HUMEDO;31.19;
1214;T+98:15:01;100;0;HUMEDO;31.31;
1215;T+98:20:01;100;0;HUMEDO;31.25;
1216;T+98:25:01;100;0;HUMEDO;31.12;
1217;T+98:30:01;100;0;HUMEDO;31.25;
1218;T+98:35:01;100;0;HUMEDO;31.37;
1219;T+98:40:01;100;0;HUMEDO;31.44;
1220;T+98:45:01;100;0;HUMEDO;31.37;
1221;T+98:50:01;100;0;HUMEDO;31.37;
1222;T+98:55:01;100;0;HUMEDO;31.50;
1223;T+99:00:01;100;0;HUMEDO;31.50;
1224;T+99:05:01;100;0;HUMEDO;31.44;
1225;T+99:10:01;100;0;HUMEDO;31.44;
1226;T+99:15:01;100;0;HUMEDO;31.62;
1227;T+99:20:01;100;0;HUMEDO;31.56;
1228;T+99:25:01;100;0;HUMEDO;31.56;
1229;T+99:30:01;100;0;HUMEDO;31.56;
1230;T+99:35:01;100;0;HUMEDO;31.69;
1231;T+99:40:01;100;0;HUMEDO;31.69;
1232;T+99:45:01;100;0;HUMEDO;31.69;
1233;T+99:50:01;100;0;HUMEDO;31.75;
1234;T+99:55:01;100;0;HUMEDO;31.87;
1235;T+100:00:01;100;0;HUMEDO;31.81;
1236;T+100:05:01;100;0;HUMEDO;31.75;
1237;T+100:10:01;100;0;HUMEDO;31.75;
1238;T+100:15:01;100;0;HUMEDO;31.87;
1239;T+100:20:01;100;0;HUMEDO;31.87;
1240;T+100:25:01;100;0;HUMEDO;32.00;
1241;T+100:30:01;100;0;HUMEDO;32.00;
1242;T+100:35:01;100;0;HUMEDO;31.94;
1243;T+100:40:01;100;0;HUMEDO;32.00;
1244;T+100:45:01;100;0;HUMEDO;32.06;
1245;T+100:50:01;100;0;HUMEDO;32.00;
1246;T+100:55:01;100;0;HUMEDO;32.13;
1247;T+101:00:01;100;0;HUMEDO;32.00;
1248;T+101:05:01;100;0;HUMEDO;32.00;
1249;T+101:10:01;100;0;HUMEDO;32.13;
1250;T+101:15:01;100;0;HUMEDO;32.13;
1251;T+101:20:01;100;0;HUMEDO;32.25;
1252;T+101:25:01;100;0;HUMEDO;32.19;
1253;T+101:30:01;100;0;HUMEDO;32.13;
1254;T+101:35:01;100;0;HUMEDO;32.19;
1255;T+101:40:01;100;0;HUMEDO;32.25;
1256;T+101:45:01;100;0;HUMEDO;32.31;
1257;T+101:50:01;100;0;HUMEDO;32.31;
1258;T+101:55:01;100;0;HUMEDO;32.38;
1259;T+102:00:01;100;0;HUMEDO;32.44;
1260;T+102:05:01;100;0;HUMEDO;32.44;
1261;T+102:10:01;100;0;HUMEDO;32.50;
1262;T+102:15:01;100;0;HUMEDO;32.31;
1263;T+102:20:01;100;0;HUMEDO;32.38;
1264;T+102:25:01;100;0;HUMEDO;32.38;
1265;T+102:30:01;100;0;HUMEDO;32.50;
1266;T+102:35:01;100;0;HUMEDO;32.44;
1267;T+102:40:01;100;0;HUMEDO;32.50;
1268;T+102:45:01;100;0;HUMEDO;32.50;
1269;T+102:50:01;100;0;HUMEDO;32.50;
1270;T+102:55:01;100;0;HUMEDO;32.38;
1271;T+103:00:01;100;0;HUMEDO;32.56;
1272;T+103:05:01;100;0;HUMEDO;32.56;
1273;T+103:10:01;100;0;HUMEDO;32.63;
1274;T+103:15:01;100;0;HUMEDO;32.56;
1275;T+103:20:01;100;0;HUMEDO;32.50;
1276;T+103:25:01;100;0;HUMEDO;32.56;
1277;T+103:30:01;100;0;HUMEDO;32.56;
1278;T+103:35:01;100;0;HUMEDO;32.75;
1279;T+103:40:01;100;0;HUMEDO;32.75;
1280;T+103:45:01;100;0;HUMEDO;32.63;
1281;T+103:50:01;100;0;HUMEDO;32.63;
1282;T+103:55:01;100;0;HUMEDO;32.69;
1283;T+104:00:01;100;0;HUMEDO;32.69;
1284;T+104:05:01;100;0;HUMEDO;32.75;
1285;T+104:10:01;100;0;HUMEDO;32.63;
1286;T+104:15:01;100;0;HUMEDO;32.81;
1287;T+104:20:01;100;0;HUMEDO;32.56;
1288;T+104:25:01;100;0;HUMEDO;32.69;
1289;T+104:30:01;100;0;HUMEDO;32.75;
1290;T+104:35:01;100;0;HUMEDO;32.81;
1291;T+104:40:01;100;0;HUMEDO;32.75;
1292;T+104:45:01;100;0;HUMEDO;32.81;
1293;T+104:50:01;100;0;HUMEDO;32.81;
1294;T+104:55:01;100;0;HUMEDO;32.75;
1295;T+105:00:01;100;0;HUMEDO;32.81;
1296;T+105:05:01;100;0;HUMEDO;32.81;
1297;T+105:10:01;100;0;HUMEDO;32.81;
1298;T+105:15:01;100;0;HUMEDO;32.63;
1299;T+105:20:01;100;0;HUMEDO;32.88;
1300;T+105:25:01;100;0;HUMEDO;32.75;
1301;T+105:30:01;100;0;HUMEDO;32.81;
1302;T+105:35:01;100;0;HUMEDO;32.81;
1303;T+105:40:01;100;0;HUMEDO;32.88;
1304;T+105:45:01;100;0;HUMEDO;32.94;
1305;T+105:50:01;100;0;HUMEDO;32.81;
1306;T+105:55:01;100;0;HUMEDO;32.69;
1307;T+106:00:01;100;0;HUMEDO;32.81;
1308;T+106:05:01;100;0;HUMEDO;32.81;
1309;T+106:10:01;100;0;HUMEDO;32.88;
1310;T+106:15:01;100;0;HUMEDO;32.81;
1311;T+106:20:01;100;0;HUMEDO;32.69;
1312;T+106:25:01;100;0;HUMEDO;32.81;
1313;T+106:30:01;100;0;HUMEDO;32.81;
1314;T+106:35:01;100;0;HUMEDO;32.81;
1315;T+106:40:01;100;0;HUMEDO;32.81;
1316;T+106:45:01;100;0;HUMEDO;32.75;
1317;T+106:50:01;100;0;HUMEDO;32.69;
1318;T+106:55:01;100;0;HUMEDO;32.81;
1319;T+107:00:01;100;0;HUMEDO;32.81;
1320;T+107:05:01;100;0;HUMEDO;32.88;
1321;T+107:10:01;100;0;HUMEDO;32.88;
1322;T+107:15:01;100;0;HUMEDO;32.94;
1323;T+107:20:01;100;0;HUMEDO;32.88;
1324;T+107:25:01;100;0;HUMEDO;32.81;
1325;T+107:30:01;100;0;HUMEDO;32.88;
1326;T+107:35:01;100;0;HUMEDO;32.94;
1327;T+107:40:01;100;0;HUMEDO;32.81;
1328;T+107:45:01;100;0;HUMEDO;32.88;
1329;T+107:50:01;100;0;HUMEDO;32.75;
1330;T+107:55:01;100;0;HUMEDO;32.75;
1331;T+108:00:01;100;0;HUMEDO;32.81;
1332;T+108:05:01;100;0;HUMEDO;32.88;
1333;T+108:10:01;100;0;HUMEDO;32.81;
1334;T+108:15:01;100;0;HUMEDO;32.75;
1335;T+108:20:01;100;0;HUMEDO;32.88;
1336;T+108:25:01;100;0;HUMEDO;32.69;
1337;T+108:30:01;100;0;HUMEDO;32.88;
1338;T+108:35:01;100;0;HUMEDO;32.88;
1339;T+108:40:01;100;0;HUMEDO;32.69;
1340;T+108:45:01;100;0;HUMEDO;32.75;
1341;T+108:50:01;100;0;HUMEDO;32.81;
1342;T+108:55:01;100;0;HUMEDO;32.69;
1343;T+109:00:01;100;0;HUMEDO;32.69;
1344;T+109:05:01;100;0;HUMEDO;32.81;
1345;T+109:10:01;100;0;HUMEDO;32.81;
1346;T+109:15:01;100;0;HUMEDO;32.81;
1347;T+109:20:01;100;0;HUMEDO;32.75;
1348;T+109:25:01;100;0;HUMEDO;32.81;
1349;T+109:30:01;100;0;HUMEDO;32.75;
1350;T+109:35:01;100;0;HUMEDO;32.69;
1351;T+109:40:01;100;0;HUMEDO;32.56;
1352;T+109:45:01;100;0;HUMEDO;32.50;
1353;T+109:50:01;100;0;HUMEDO;32.63;
1354;T+109:55:01;100;0;HUMEDO;32.69;
1355;T+110:00:01;100;0;HUMEDO;32.63;
1356;T+110:05:01;100;0;HUMEDO;32.56;
1357;T+110:10:01;100;0;HUMEDO;32.63;
1358;T+110:15:01;100;0;HUMEDO;32.69;
1359;T+110:20:01;100;0;HUMEDO;32.63;
1360;T+110:25:01;100;0;HUMEDO;32.69;
1361;T+110:30:01;100;0;HUMEDO;32.56;
1362;T+110:35:01;100;0;HUMEDO;32.63;
1363;T+110:40:01;100;0;HUMEDO;32.56;
1364;T+110:45:01;100;0;HUMEDO;32.63;
1365;T+110:50:01;100;0;HUMEDO;32.50;
1366;T+110:55:01;100;0;HUMEDO;32.63;
1367;T+111:00:01;100;0;HUMEDO;32.56;
1368;T+111:05:01;100;0;HUMEDO;32.56;
1369;T+111:10:01;100;0;HUMEDO;32.56;
1370;T+111:15:01;100;0;HUMEDO;32.56;
1371;T+111:20:01;100;0;HUMEDO;32.50;
1372;T+111:25:01;100;0;HUMEDO;32.63;
1373;T+111:30:01;100;0;HUMEDO;32.50;
1374;T+111:35:01;100;0;HUMEDO;32.50;
1375;T+111:40:01;100;0;HUMEDO;32.50;
1376;T+111:45:01;100;0;HUMEDO;32.38;
1377;T+111:50:01;100;0;HUMEDO;32.50;
1378;T+111:55:01;100;0;HUMEDO;32.38;
1379;T+112:00:01;100;0;HUMEDO;32.44;
1380;T+112:05:01;100;0;HUMEDO;32.38;
1381;T+112:10:01;100;0;HUMEDO;32.38;
1382;T+112:15:01;100;0;HUMEDO;32.38;
1383;T+112:20:01;100;0;HUMEDO;32.38;
1384;T+112:25:01;100;0;HUMEDO;32.44;
1385;T+112:30:01;100;0;HUMEDO;32.38;
1386;T+112:35:01;100;0;HUMEDO;32.38;
1387;T+112:40:01;100;0;HUMEDO;32.31;
1388;T+112:45:01;100;0;HUMEDO;32.25;
1389;T+112:50:01;100;0;HUMEDO;32.25;
1390;T+112:55:01;100;0;HUMEDO;32.19;
1391;T+113:00:01;100;0;HUMEDO;32.38;
1392;T+113:05:01;100;0;HUMEDO;32.25;
1393;T+113:10:01;100;0;HUMEDO;32.19;
1394;T+113:15:01;100;0;HUMEDO;32.19;
1395;T+113:20:01;100;0;HUMEDO;32.31;
1396;T+113:25:01;100;0;HUMEDO;32.25;
1397;T+113:30:01;100;0;HUMEDO;32.25;
1398;T+113:35:01;100;0;HUMEDO;32.25;
1399;T+113:40:01;100;0;HUMEDO;32.19;
1400;T+113:45:01;100;0;HUMEDO;32.19;
1401;T+113:50:01;100;0;HUMEDO;32.13;
1402;T+113:55:01;100;0;HUMEDO;32.25;
1403;T+114:00:01;100;0;HUMEDO;32.25;
1404;T+114:05:01;100;0;HUMEDO;32.25;
1405;T+114:10:01;100;0;HUMEDO;32.06;
1406;T+114:15:01;100;0;HUMEDO;32.13;
1407;T+114:20:01;100;0;HUMEDO;32.06;
1408;T+114:25:01;100;0;HUMEDO;32.06;
1409;T+114:30:01;100;0;HUMEDO;31.94;
1410;T+114:35:01;100;0;HUMEDO;32.19;
1411;T+114:40:01;100;0;HUMEDO;32.13;
1412;T+114:45:01;100;0;HUMEDO;32.13;
1413;T+114:50:01;100;0;HUMEDO;32.19;
1414;T+114:55:01;100;0;HUMEDO;32.06;
1415;T+115:00:01;100;0;HUMEDO;32.13;
1416;T+115:05:01;100;0;HUMEDO;32.06;
1417;T+115:10:01;100;0;HUMEDO;32.00;
1418;T+115:15:01;100;0;HUMEDO;32.13;
1419;T+115:20:01;100;0;HUMEDO;32.06;
1420;T+115:25:01;100;0;HUMEDO;32.00;
1421;T+115:30:01;100;0;HUMEDO;31.94;
1422;T+115:35:01;100;0;HUMEDO;32.06;
1423;T+115:40:01;100;0;HUMEDO;32.06;
1424;T+115:45:01;100;0;HUMEDO;32.06;
1425;T+115:50:01;100;0;HUMEDO;32.00;
1426;T+115:55:01;100;0;HUMEDO;32.00;
1427;T+116:00:01;100;0;HUMEDO;32.00;
1428;T+116:05:01;100;0;HUMEDO;31.87;
1429;T+116:10:01;100;0;HUMEDO;31.87;
1430;T+116:15:01;100;0;HUMEDO;31.94;
1431;T+116:20:01;100;0;HUMEDO;32.00;
1432;T+116:25:01;100;0;HUMEDO;31.87;
1433;T+116:30:01;100;0;HUMEDO;32.00;
1434;T+116:35:01;100;0;HUMEDO;31.94;
1435;T+116:40:01;100;0;HUMEDO;32.00;
1436;T+116:45:01;100;0;HUMEDO;31.94;
1437;T+116:50:01;100;0;HUMEDO;32.00;
1438;T+116:55:01;100;0;HUMEDO;31.94;
1439;T+117:00:01;100;0;HUMEDO;31.81;
1440;T+117:05:01;100;0;HUMEDO;31.94;
1441;T+117:10:01;100;0;HUMEDO;31.94;
1442;T+117:15:01;100;0;HUMEDO;31.75;
1443;T+117:20:01;100;0;HUMEDO;31.94;
1444;T+117:25:01;100;0;HUMEDO;31.87;
1445;T+117:30:01;100;0;HUMEDO;31.94;
1446;T+117:35:01;100;0;HUMEDO;31.87;
1447;T+117:40:01;100;0;HUMEDO;31.81;
1448;T+117:45:01;100;0;HUMEDO;31.87;
1449;T+117:50:01;100;0;HUMEDO;31.87;
1450;T+117:55:01;100;0;HUMEDO;31.75;
1451;T+118:00:01;100;0;HUMEDO;31.81;
1452;T+118:05:01;100;0;HUMEDO;31.87;
1453;T+118:10:01;100;0;HUMEDO;31.81;
1454;T+118:15:01;100;0;HUMEDO;31.94;
1455;T+118:20:01;100;0;HUMEDO;31.87;
1456;T+118:25:01;100;0;HUMEDO;31.87;
1457;T+118:30:01;100;0;HUMEDO;31.75;
1458;T+118:35:01;100;0;HUMEDO;31.87;
1459;T+118:40:01;100;0;HUMEDO;31.75;
1460;T+118:45:01;100;0;HUMEDO;31.81;
1461;T+118:50:01;100;0;HUMEDO;31.94;
1462;T+118:55:01;100;0;HUMEDO;31.87;
1463;T+119:00:01;100;0;HUMEDO;32.00;
1464;T+119:05:01;100;0;HUMEDO;31.81;
1465;T+119:10:01;100;0;HUMEDO;31.87;
1466;T+119:15:01;100;0;HUMEDO;32.00;
1467;T+119:20:01;100;0;HUMEDO;31.94;
1468;T+119:25:01;100;0;HUMEDO;31.94;
1469;T+119:30:01;100;0;HUMEDO;31.81;
1470;T+119:35:01;100;0;HUMEDO;32.00;
1471;T+119:40:01;100;0;HUMEDO;31.94;
1472;T+119:45:01;100;0;HUMEDO;31.94;
1473;T+119:50:01;100;0;HUMEDO;31.94;
1474;T+119:55:01;100;0;HUMEDO;32.06;
1475;T+120:00:01;100;0;HUMEDO;31.94;
1476;T+120:05:01;100;0;HUMEDO;31.94;
1477;T+120:10:01;100;0;HUMEDO;32.06;
1478;T+120:15:01;100;0;HUMEDO;32.06;
1479;T+120:20:01;100;0;HUMEDO;32.06;
1480;T+120:25:01;100;0;HUMEDO;32.00;
1481;T+120:30:01;100;0;HUMEDO;32.13;
1482;T+120:35:01;100;0;HUMEDO;32.19;
1483;T+120:40:01;100;0;HUMEDO;32.19;
1484;T+120:45:01;100;0;HUMEDO;32.00;
1485;T+120:50:01;100;0;HUMEDO;32.13;
1486;T+120:55:01;100;0;HUMEDO;31.94;
1487;T+121:00:01;100;0;HUMEDO;32.13;
1488;T+00:00:02;100;0;HUMEDO;32.56;
1489;T+00:05:03;100;0;HUMEDO;32.38;
1490;T+00:10:03;100;0;HUMEDO;32.44;
1491;T+00:15:03;100;0;HUMEDO;32.31;
1492;T+00:20:03;100;0;HUMEDO;32.38;
1493;T+00:25:03;100;0;HUMEDO;32.31;
1494;T+00:30:03;100;0;HUMEDO;32.50;
1495;T+00:35:03;100;0;HUMEDO;32.50;
1496;T+00:40:03;100;0;HUMEDO;32.31;
1497;T+00:45:03;100;0;HUMEDO;32.50;
1498;T+00:50:03;100;0;HUMEDO;32.44;
1499;T+00:55:03;100;0;HUMEDO;32.44;
1500;T+01:00:03;100;0;HUMEDO;32.50;
1501;T+01:05:03;100;0;HUMEDO;32.31;
1502;T+01:10:03;100;0;HUMEDO;32.31;
1503;T+01:15:03;100;0;HUMEDO;32.38;
1504;T+01:20:03;100;0;HUMEDO;32.38;
1505;T+01:25:03;100;0;HUMEDO;32.31;
1506;T+01:30:03;100;0;HUMEDO;32.44;
1507;T+01:35:03;100;0;HUMEDO;32.38;
1508;T+01:40:03;100;0;HUMEDO;32.44;
1509;T+01:45:03;100;0;HUMEDO;32.44;
1510;T+01:50:03;100;0;HUMEDO;32.50;
1511;T+01:55:03;100;0;HUMEDO;32.38;
1512;T+02:00:03;100;0;HUMEDO;32.50;
1513;T+02:05:03;100;0;HUMEDO;32.50;
1514;T+02:10:03;100;0;HUMEDO;32.38;
1515;T+02:15:03;100;0;HUMEDO;32.38;
1516;T+02:20:03;100;0;HUMEDO;32.44;
1517;T+02:25:03;100;0;HUMEDO;32.50;
1518;T+02:30:03;100;0;HUMEDO;32.31;
1519;T+02:35:03;100;0;HUMEDO;32.44;
1520;T+02:40:03;100;0;HUMEDO;32.50;
1521;T+02:45:03;100;0;HUMEDO;32.31;
1522;T+02:50:03;100;0;HUMEDO;32.31;
1523;T+02:55:03;100;0;HUMEDO;NA;
1524;T+03:00:03;100;0;HUMEDO;32.50;
1525;T+03:05:03;100;0;HUMEDO;32.38;
1526;T+03:10:03;100;0;HUMEDO;32.50;
1527;T+03:15:03;100;0;HUMEDO;32.38;
1528;T+03:20:03;100;0;HUMEDO;32.44;
1529;T+03:25:03;100;0;HUMEDO;32.38;
1530;T+03:30:03;100;0;HUMEDO;32.44;
1531;T+03:35:03;100;0;HUMEDO;32.44;
1532;T+03:40:03;100;0;HUMEDO;32.31;
1533;T+03:45:03;100;0;HUMEDO;32.56;
1534;T+03:50:03;100;0;HUMEDO;32.38;
1535;T+03:55:03;100;0;HUMEDO;32.44;
1536;T+04:00:03;100;0;HUMEDO;32.44;
1537;T+04:05:03;100;0;HUMEDO;32.44;
1538;T+04:10:03;100;0;HUMEDO;32.44;
1539;T+04:15:03;100;0;HUMEDO;32.44;
1540;T+04:20:03;100;0;HUMEDO;32.38;
1541;T+04:25:03;100;0;HUMEDO;32.38;
1542;T+04:30:03;100;0;HUMEDO;32.50;
1543;T+04:35:03;100;0;HUMEDO;32.56;
1544;T+04:40:03;100;0;HUMEDO;32.50;
1545;T+04:45:03;100;0;HUMEDO;32.38;
1546;T+04:50:03;100;0;HUMEDO;32.50;
1547;T+04:55:03;100;0;HUMEDO;32.56;
1548;T+05:00:03;100;0;HUMEDO;32.44;
1549;T+05:05:03;100;0;HUMEDO;32.50;
1550;T+05:10:03;100;0;HUMEDO;32.56;
1551;T+05:15:03;100;0;HUMEDO;32.56;
1552;T+05:20:03;100;0;HUMEDO;32.56;
1553;T+05:25:03;100;0;HUMEDO;32.63;
1554;T+05:30:03;100;0;HUMEDO;32.63;
1555;T+05:35:03;100;0;HUMEDO;32.63;
1556;T+05:40:03;100;0;HUMEDO;32.69;
1557;T+05:45:03;100;0;HUMEDO;32.69;
1558;T+05:50:03;100;0;HUMEDO;32.69;
1559;T+05:55:03;100;0;HUMEDO;32.63;
1560;T+06:00:03;100;0;HUMEDO;32.69;
1561;T+06:05:03;100;0;HUMEDO;32.50;
1562;T+06:10:03;100;0;HUMEDO;32.69;
1563;T+06:15:03;100;0;HUMEDO;32.69;
1564;T+06:20:03;100;0;HUMEDO;32.63;
1565;T+06:25:03;100;0;HUMEDO;32.69;
1566;T+06:30:03;100;0;HUMEDO;32.56;
1567;T+06:35:03;100;0;HUMEDO;32.75;
1568;T+06:40:03;100;0;HUMEDO;32.81;
1569;T+06:45:03;100;0;HUMEDO;32.69;
1570;T+06:50:03;100;0;HUMEDO;32.63;
1571;T+06:55:03;100;0;HUMEDO;32.69;
1572;T+07:00:03;100;0;HUMEDO;32.75;
1573;T+07:05:03;100;0;HUMEDO;32.75;
1574;T+07:10:03;100;0;HUMEDO;32.75;
1575;T+07:15:03;100;0;HUMEDO;32.81;
1576;T+07:20:03;100;0;HUMEDO;32.81;
1577;T+07:25:03;100;0;HUMEDO;32.88;
1578;T+07:30:03;100;0;HUMEDO;32.88;
1579;T+07:35:03;100;0;HUMEDO;32.81;
